Date;Location;MinTemp;MaxTemp;Rainfall;Evaporation;Sunshine;WindGustDir;WindGustSpeed;WindDir9am;WindDir3pm;WindSpeed9am;WindSpeed3pm;Humidity9am;Humidity3pm;Pressure9am;Pressure3pm;Cloud9am;Cloud3pm;Temp9am;Temp3pm;RainToday;RISK_MM;RainTomorrow
04.11.2015;BadgerysCreek;16.1;18.5;1;NA;NA;E;43;SSW;ESE;7;13;99;100;NA;NA;NA;NA;17.9;17.7;No;27.8;Yes
12.11.2010;Cobar;19.6;35.5;0;08.6;NA;NNE;43;NNE;N;20;17;50;25;1012;1007.7;1;5;26;34.6;No;01.4;Yes
09.03.2016;Cobar;23.7;36.5;0;12.6;NA;NNE;39;NE;ENE;20;17;42;26;1017.9;1014.8;6;6;27.5;34.4;No;0;No
26.02.2017;BadgerysCreek;17.2;24.7;32.6;NA;NA;ESE;28;SSW;S;9;15;93;68;1022.4;1021.8;NA;NA;20.2;23;Yes;2;Yes
29.01.2016;BadgerysCreek;17.9;27.8;16.8;NA;NA;WSW;46;ESE;ESE;6;9;95;80;1003;1001.8;NA;NA;22.9;24.7;Yes;33;Yes
11.10.2016;Cobar;07.2;18;0.2;07.4;NA;SW;37;SSW;SSW;19;22;NA;NA;1020.3;1018.1;NA;NA;10.4;16.7;No;0;No
20.07.2009;CoffsHarbour;5;21.8;0;01.8;09.8;N;39;NNW;NNE;11;22;63;35;1025.6;1022.4;1;0;15.5;20.2;No;0;No
18.09.2009;CoffsHarbour;16.2;26.2;0;6;9;SSW;43;NNE;NE;19;19;65;58;1017.3;1013.9;7;5;21.2;24.6;No;0;No
27.03.2017;Cobar;23.1;39.5;0;NA;NA;NNE;31;NE;NNW;20;19;63;23;1012.9;1009;NA;NA;26.1;37.8;No;0;No
13.05.2010;CoffsHarbour;04.8;21.1;0;4;10.1;SW;30;WSW;WSW;9;9;50;26;1018.8;1014.8;1;0;15;20.4;No;0;No
12.02.2011;Cobar;24.5;37.8;0;10.2;NA;S;48;NA;SW;0;17;61;28;1013.9;1010.7;6;7;27.1;36.6;No;05.4;Yes
20.03.2010;CoffsHarbour;16.7;26.9;0;04.2;11.3;NE;35;NNW;NE;15;26;69;53;1022.6;1020.8;1;1;22.9;25.9;No;0;No
07.04.2015;BadgerysCreek;11.2;21.6;03.2;NA;NA;NNW;65;NW;WNW;4;26;74;46;1007.9;1007.6;NA;NA;18;19.1;Yes;03.4;Yes
07.03.2017;BadgerysCreek;15.6;25.4;0.2;NA;NA;SSE;43;SW;SSE;17;20;78;57;1018.2;1017.2;NA;NA;19;24.7;No;01.2;Yes
04.08.2016;Cobar;02.5;15.8;0;02.2;NA;SE;30;SSE;E;9;9;87;47;1026;1024.3;NA;NA;07.1;15.4;No;0;No
24.06.2014;Albury;05.7;12.2;08.6;NA;NA;WNW;67;NNW;WNW;24;35;95;70;1004.1;1002.1;8;8;05.8;11.7;Yes;07.6;Yes
01.01.2012;CoffsHarbour;16.9;25.4;01.2;3;11.8;WSW;26;SW;ESE;15;17;56;56;1017.3;1015.9;6;1;22.1;24.1;Yes;0;No
12.02.2010;Cobar;23.7;33.8;0;08.8;NA;WNW;61;NNW;SSW;13;19;55;80;1009.8;1008.4;5;7;28.1;24.4;No;22.4;Yes
18.10.2016;Cobar;07.5;24.6;0.8;13.8;NA;W;41;NNW;WNW;13;24;NA;NA;1016.8;1014.6;NA;NA;16.7;23.5;No;0;No
03.04.2016;Cobar;14.8;30.1;0;13.2;NA;SSE;26;S;ESE;15;9;44;25;1022.3;1018.7;1;5;21.3;29.4;No;0;No
05.06.2011;Albury;02.2;12;0;NA;NA;N;28;NA;N;0;15;98;75;1018.7;1014.7;8;2;06.7;11.5;No;2;Yes
23.08.2011;CoffsHarbour;12.6;17.9;20.2;04.2;0.7;SSE;43;SW;ESE;17;28;94;79;1032.3;1028.9;8;6;13.6;17.3;Yes;19;Yes
29.06.2012;Albury;05.5;15.5;03.8;NA;NA;WNW;35;NA;N;0;19;100;68;1013.7;1008.8;7;8;09.9;14.8;Yes;04.6;Yes
22.04.2015;BadgerysCreek;12.3;18.5;50.2;NA;NA;SW;54;SW;SW;26;17;97;94;1014.8;1011.1;NA;NA;14.6;16.6;Yes;26.2;Yes
16.02.2011;Cobar;19.3;30.5;04.8;6;NA;ENE;48;NE;NNW;15;9;87;62;1013.9;1011.7;7;6;21.7;28.4;Yes;01.6;Yes
22.01.2016;BadgerysCreek;21.2;27.3;17.6;NA;NA;N;17;NNE;N;4;7;100;89;1010.3;1006.6;NA;NA;23.1;25.2;Yes;09.6;Yes
31.01.2009;CoffsHarbour;20.7;28.7;0;05.8;10.4;ENE;33;NNW;ENE;7;24;69;55;1019.1;1016.9;6;3;25.5;28.1;No;0;No
07.04.2010;Cobar;17.7;28.1;10.2;0.2;04.5;NW;44;N;NW;17;15;89;66;1013.8;1012.1;7;7;20.7;28;Yes;06.4;Yes
23.06.2015;Albury;01.4;16.8;0;NA;NA;N;28;NA;ENE;0;15;98;58;1026;1021.9;NA;8;07.3;15.8;No;07.2;Yes
12.08.2015;Albury;01.8;9;0;NA;NA;N;28;SE;ENE;6;9;86;86;1003.9;1005;8;8;07.7;07.3;No;05.4;Yes
30.07.2016;Cobar;03.3;15.8;0;02.4;NA;ENE;17;NA;NNW;0;6;78;57;1024.9;1020.8;NA;NA;08.1;15.3;No;0;No
13.06.2013;Albury;10;13.4;16.8;NA;NA;WNW;28;N;W;7;13;NA;93;1007.1;1005.5;8;8;NA;12.3;Yes;03.6;Yes
10.11.2013;BadgerysCreek;14.9;17.7;0;NA;NA;S;33;S;SSE;15;9;67;80;1017.7;1017.5;NA;NA;16.8;16.2;No;47;Yes
09.07.2014;Albury;5;11.6;03.8;NA;NA;NNE;43;NNE;N;11;13;89;87;1003.2;998.8;7;8;06.9;08.4;Yes;09.8;Yes
18.03.2016;Albury;19.8;21.1;10.4;NA;NA;W;74;N;W;22;37;98;55;996;1000.3;NA;1;20;19.9;Yes;10.4;Yes
21.11.2011;BadgerysCreek;11.4;24.7;0.8;NA;NA;NNE;28;W;NE;2;17;76;63;1018.4;1014.4;NA;NA;18.2;21.9;No;04.2;Yes
27.10.2016;BadgerysCreek;09.6;25.4;0;NA;NA;E;35;SW;ESE;6;19;68;67;1016;1015.2;NA;NA;19.2;19.6;No;01.4;Yes
19.06.2017;Cobar;04.2;20.3;0;NA;NA;E;26;ESE;SSE;13;9;70;28;1030.7;1027.6;NA;NA;11;19.9;No;0;No
20.06.2010;CoffsHarbour;05.3;19;0;01.8;09.5;SSE;19;W;SE;7;11;78;43;1025.1;1024.2;1;1;14.7;18.4;No;0;No
10.07.2015;BadgerysCreek;02.3;11.9;0;NA;NA;WSW;22;NNE;WSW;4;11;100;92;NA;NA;NA;NA;07.9;11.4;No;01.6;Yes
03.03.2012;Albury;18.8;19.6;0;NA;NA;NNE;52;SE;ESE;7;15;62;92;1014.2;1011.1;8;8;19.3;17.1;No;66;Yes
03.06.2011;Albury;04.3;18.3;0;NA;NA;NW;20;ENE;NW;6;11;97;57;1020.6;1016.4;8;NA;08.5;17.4;No;08.8;Yes
16.02.2010;CoffsHarbour;20.8;25.8;9;05.6;07.2;S;33;S;SSE;19;13;73;71;1011.1;1010.6;3;4;23.3;25.1;Yes;0;No
18.07.2010;CoffsHarbour;7;21.7;0;01.6;08.7;NE;39;NW;NE;15;22;64;51;1024.6;1019.5;0;1;15.5;20.4;No;0;No
07.11.2012;Albury;18.4;20;10.6;NA;NA;NNW;24;NE;WNW;11;13;95;93;1011.2;1008.9;8;8;19.4;19.4;Yes;24.6;Yes
28.09.2016;BadgerysCreek;4;20.9;0;NA;NA;E;30;SW;NNE;7;9;59;37;1014.7;1010.3;NA;NA;15.9;20.3;No;03.2;Yes
27.01.2011;CoffsHarbour;22.6;30.2;0;07.8;09.9;NE;57;N;NE;24;43;66;63;1014.4;1011.2;2;2;26.3;27.1;No;0;No
16.09.2013;BadgerysCreek;11.2;17.6;0;NA;NA;E;20;SSE;ENE;4;7;90;98;1016.3;1009.6;NA;NA;14.1;15.9;No;24;Yes
18.05.2011;CoffsHarbour;11.8;21.6;0.8;3;07.2;S;39;SW;S;20;24;58;62;1030.3;1028.1;1;7;18;19.8;No;17.8;Yes
07.08.2009;Albury;8;13.9;0.8;NA;NA;WNW;57;WNW;WSW;35;33;79;47;1012.8;1015.6;8;8;09.8;13.7;No;04.2;Yes
24.02.2017;BadgerysCreek;17.2;30.9;0;NA;NA;SE;31;SSE;E;6;15;84;63;1020.9;1017.9;NA;NA;23;27.7;No;02.4;Yes
16.11.2011;CoffsHarbour;18.2;29;0;5;08.1;S;54;NNW;NNE;13;35;58;66;1017;1013.4;7;7;25;27.2;No;0;No
03.04.2010;CoffsHarbour;17.9;25.5;0.4;6;10.7;S;52;WSW;SSE;17;24;50;48;1019.6;1017;1;1;21.6;24.9;No;01.2;Yes
01.06.2013;BadgerysCreek;08.1;19.6;0;NA;NA;N;28;NA;N;0;13;100;73;1019.3;1013.6;NA;NA;12.5;17.9;No;11.2;Yes
04.12.2014;BadgerysCreek;19.4;31.6;07.4;NA;NA;SW;50;N;ENE;11;9;93;48;1012.2;1008.2;NA;NA;21.1;31.1;Yes;03.2;Yes
16.10.2012;Albury;08.7;19;0;NA;NA;W;35;SE;NE;6;11;87;77;1016;1014.2;1;8;12.4;16.3;No;02.2;Yes
30.10.2010;CoffsHarbour;17.8;24.8;0;04.2;11;NNE;54;N;NNE;22;37;64;69;1017.9;1015.2;3;4;22.9;22.9;No;0;No
13.08.2010;CoffsHarbour;08.2;19.5;0;03.6;10.6;WSW;35;W;SSE;13;17;37;40;1010.8;1010.5;1;1;16.1;18.7;No;0;No
18.06.2017;Cobar;05.5;17.9;0;NA;NA;SSE;31;S;S;13;17;97;35;1028;1026.4;NA;NA;08.2;17.5;No;0;No
19.08.2011;BadgerysCreek;02.9;15.5;0.6;NA;NA;SSW;50;WSW;S;15;30;100;91;1014.8;1017.4;NA;NA;10.1;14.9;No;20.4;Yes
24.03.2014;BadgerysCreek;18.6;20.8;0.2;NA;NA;W;37;S;WSW;9;15;76;93;1016.8;1016.1;NA;NA;19.9;16.9;No;07.6;Yes
06.06.2009;Cobar;06.9;16.7;0;01.6;04.1;NE;28;NNE;WSW;17;9;72;92;1014.4;1011.2;5;7;11.5;11.9;No;03.4;Yes
30.08.2016;Albury;07.8;15.3;0;NA;NA;N;37;N;SE;7;9;81;72;1024.7;1020;3;8;10.6;15.2;No;22;Yes
22.08.2015;BadgerysCreek;08.3;28.1;0;NA;NA;NNW;39;N;NW;7;24;64;32;NA;NA;NA;NA;16.8;27.5;No;02.8;Yes
17.02.2016;Cobar;15.2;29.5;0;13;NA;SW;41;SSW;SSW;17;22;33;16;1012.5;1009.2;0;0;17.5;26.3;No;0;No
14.09.2010;BadgerysCreek;10.8;16.6;0;NA;NA;WSW;28;E;SE;6;11;78;99;1017.1;1012.3;NA;NA;16.1;14.1;No;16.8;Yes
16.12.2011;CoffsHarbour;16;24.2;0;4;09.5;SSE;35;SSW;SSE;17;26;52;52;1019.5;1018.9;1;3;21.6;22.8;No;0;No
29.07.2013;Cobar;10.6;22.7;0;4;NA;NNE;35;NNE;NW;22;15;62;41;1022.8;1019.3;6;7;13.8;20.9;No;03.4;Yes
18.02.2011;CoffsHarbour;20.3;28.6;0;04.6;11.8;NE;31;N;NE;7;20;70;65;1014.1;1012.8;7;1;26.2;27.8;No;0;No
22.03.2014;BadgerysCreek;14.8;31.1;0;NA;NA;NW;28;NNW;N;6;13;96;43;1018.1;1013.7;NA;NA;18.8;29.2;No;02.4;Yes
30.09.2010;CoffsHarbour;13.3;20;0.2;7;03.4;SW;39;SW;ESE;26;15;52;54;1023.9;1022.8;7;6;15.3;17.6;No;0;No
31.05.2017;Cobar;03.6;13.5;0;NA;NA;SSW;35;S;S;13;20;78;34;1031;1029.5;NA;NA;7;13;No;0;No
31.01.2016;Cobar;12.9;29.2;0;09.4;NA;W;41;WNW;NW;15;17;48;22;1006.1;1004.3;1;3;19.7;27.4;No;0;No
21.10.2016;Cobar;12.7;31.4;0;07.2;NA;NNE;39;NE;N;20;19;NA;NA;1014.4;1009.4;3;7;20.5;29.8;No;02.8;Yes
22.07.2015;Albury;04.5;13.5;3;NA;NA;NNE;48;NNE;N;20;19;89;83;1023.2;1022.5;8;8;10.4;12.1;Yes;02.8;Yes
05.01.2010;CoffsHarbour;15.9;26.7;0;NA;11.1;NE;31;SSE;E;11;20;66;70;1018.8;1016.9;3;2;23.3;25.8;No;0;No
21.09.2011;CoffsHarbour;10.7;21.2;0;06.4;11.2;S;43;S;SE;26;15;28;35;1021.1;1018.7;1;0;19.3;19.7;No;0;No
22.05.2009;CoffsHarbour;15.7;20.2;76;NA;0;ESE;87;ESE;E;46;44;90;78;1014.4;1011;8;7;17.6;19.8;Yes;19.6;Yes
05.01.2016;Cobar;19;30.7;0;5;NA;SSE;46;ESE;SSE;9;20;62;43;1011.2;1007.8;2;4;23.9;29.5;No;0;No
01.07.2011;CoffsHarbour;12;16.3;19.6;NA;1;SSW;39;WSW;SW;20;22;93;93;1027.9;1025.3;7;7;13.1;14.5;Yes;20.2;Yes
01.11.2009;CoffsHarbour;14.9;24.1;0;05.6;11.7;ENE;33;S;NE;9;20;66;58;1025;1022;3;2;21.3;23.3;No;0;No
07.12.2010;Cobar;20.3;29.1;0;05.4;NA;NE;43;NE;NE;24;17;75;63;1009;1007.2;7;7;23.2;26.7;No;06.6;Yes
17.09.2011;CoffsHarbour;11.7;28.6;0;04.8;11.2;NW;28;SSE;NE;13;15;44;21;1017.4;1015;0;1;22.6;27.5;No;0;No
12.02.2010;CoffsHarbour;20.5;31.8;0;07.2;09.3;NNE;54;N;NNE;19;43;65;63;1013;1009.4;1;1;26.2;28;No;0;No
18.04.2015;BadgerysCreek;17.3;27.3;03.4;NA;NA;WNW;31;N;N;6;17;100;64;1017.3;1013.2;NA;NA;20.2;24.3;Yes;06.8;Yes
03.09.2010;CoffsHarbour;16.8;21.6;0;02.6;0.4;SW;35;SW;SW;24;11;89;88;1023.3;1021.3;8;8;17.8;18.5;No;16.2;Yes
13.09.2016;Albury;06.9;19.7;0;NA;NA;NE;31;SE;NNE;9;19;79;55;1020.6;1016.1;8;1;12.6;19;No;08.6;Yes
10.03.2010;CoffsHarbour;21.2;26.5;0;03.6;07.7;SSW;39;SW;S;22;26;63;59;1018.7;1018.4;5;5;23.5;25.1;No;02.8;Yes
25.08.2015;Albury;08.8;11.7;15.2;NA;NA;SSE;35;SSW;S;9;11;87;91;1020.7;1022.3;8;7;10.1;09.7;Yes;15.2;Yes
30.03.2009;BadgerysCreek;15;26.2;0;NA;NA;SE;39;S;SE;9;20;84;51;1024.5;1022.1;NA;NA;19.7;23.6;No;03.2;Yes
29.01.2016;Cobar;20;29.8;0;10.6;NA;W;41;SW;SW;20;17;50;33;1002.6;1000.6;1;2;21.9;27.7;No;0;No
25.05.2012;Albury;05.5;09.4;29.4;NA;NA;W;59;NNW;NNW;19;22;87;86;1011.4;1008.6;8;8;07.6;08.6;Yes;6;Yes
08.01.2012;Albury;19.1;26.1;05.6;NA;NA;NNW;39;NNE;WSW;11;13;91;85;1006.3;1002.1;NA;NA;20;22.6;Yes;03.8;Yes
13.01.2009;CoffsHarbour;17.7;27;0;05.6;10.8;E;28;SSW;E;15;20;64;62;1019.1;1017.2;3;1;24.2;26.1;No;0;No
26.09.2011;CoffsHarbour;12.9;20.8;9;3;08.9;SSE;63;SSE;S;35;35;77;61;1019.7;1018.8;6;5;16.2;18.3;Yes;01.2;Yes
25.12.2009;CoffsHarbour;23;29;0;7;9;NNE;57;N;NNE;24;41;65;68;1012.6;1010;7;6;25.8;27.2;No;0;No
15.09.2009;CoffsHarbour;11.4;23.6;0;4;10.2;NNE;54;NW;NNE;13;37;62;66;1021.3;1016.4;3;7;21.4;21.8;No;0;No
21.12.2015;Cobar;22.5;23.8;01.2;14.8;NA;SE;35;SSW;S;9;17;90;89;1016.1;1015;7;7;22.5;21.9;Yes;12.2;Yes
18.10.2009;CoffsHarbour;10;22.8;0;05.4;09.8;NA;NA;SW;SSE;22;30;51;52;1025.3;1024;1;4;19.2;20.5;No;10;Yes
13.05.2013;Cobar;13.7;16.4;01.2;5;NA;ENE;43;ENE;WNW;9;11;96;87;1018.2;1015.4;7;8;14.2;16.1;Yes;3;Yes
29.11.2010;Albury;13.6;22.6;14.8;NA;NA;SSE;43;SE;SE;20;22;69;51;1013.6;1012.7;5;2;16.6;21.7;Yes;01.6;Yes
10.09.2011;CoffsHarbour;08.6;19;3;01.4;10.3;WSW;57;SSW;SW;24;33;38;23;1009.7;1007.9;1;1;14.2;18.5;Yes;0;No
10.02.2011;CoffsHarbour;17.5;25.8;13;02.4;NA;WSW;31;WSW;S;22;7;94;71;1022.3;1020.3;7;6;19.4;24.1;Yes;05.2;Yes
23.12.2010;CoffsHarbour;18;23.2;05.2;04.6;0.8;WSW;24;WSW;S;15;9;93;85;1017.7;1017.4;8;8;20;22.4;Yes;19.4;Yes
21.03.2016;BadgerysCreek;14.8;22.4;01.4;NA;NA;ESE;28;SW;S;13;17;81;67;1018.6;1016.7;NA;NA;16.4;19.7;Yes;01.4;Yes
30.05.2011;CoffsHarbour;11.2;14.2;26.2;03.2;0;SW;48;WSW;SW;15;15;95;74;1019.3;1014.2;8;8;12.4;13.5;Yes;06.6;Yes
15.03.2014;Albury;12.6;31;0;NA;NA;NNW;63;SSE;NW;6;24;59;28;1009.8;1004.5;NA;8;17.7;28.8;No;02.6;Yes
06.10.2011;BadgerysCreek;10;19.2;0;NA;NA;NNE;22;WSW;NNE;6;15;84;70;1016.7;1013.5;NA;NA;14.1;16.3;No;01.6;Yes
26.07.2009;Cobar;08.9;12.2;0.8;02.4;01.2;N;24;NNE;S;7;11;91;77;1018.1;1013.5;8;7;09.1;11.4;No;01.8;Yes
14.11.2011;CoffsHarbour;18.1;27.3;14.6;02.6;10.9;NE;50;NNE;NNE;19;37;65;68;1012.6;1009.7;0;2;24.2;25.7;Yes;0;No
11.01.2011;BadgerysCreek;20.1;24.4;02.8;NA;NA;ENE;41;NE;ENE;6;13;90;83;1015.1;1012.2;NA;NA;22.1;23.7;Yes;04.6;Yes
04.02.2009;CoffsHarbour;21.2;29.2;1;03.6;10.3;ENE;31;N;ENE;4;20;80;59;1010.8;1009.3;6;1;24.7;28.6;No;0.6;No
16.10.2016;Albury;11.8;24.9;0;NA;NA;N;63;N;N;22;22;53;49;1008.7;1003.3;NA;NA;19.1;23.9;No;09.6;Yes
14.08.2011;CoffsHarbour;09.6;20;0;03.6;05.5;SW;57;WSW;NNE;13;20;64;76;1025;1021.7;6;7;16.8;16.3;No;01.8;Yes
12.10.2011;CoffsHarbour;11.6;23;0;05.2;09.2;NE;37;SSW;NE;13;26;63;62;1016.7;1014;6;2;18.5;22.1;No;34.2;Yes
16.10.2010;CoffsHarbour;13.9;20.8;09.6;3;11.9;WNW;52;WNW;ESE;15;13;38;36;1002;1003.5;1;1;17.3;19.7;Yes;0;No
06.10.2010;Albury;11.1;24.9;0;NA;NA;W;69;ESE;N;11;20;80;52;1019.8;1014.4;NA;NA;17.4;24.5;No;10;Yes
20.02.2016;BadgerysCreek;21.7;29.2;0;NA;NA;SSW;65;SSW;ESE;11;17;79;63;1018.2;1017.7;NA;NA;23;27.1;No;06.4;Yes
06.07.2016;Cobar;07.2;10.9;02.9;NA;NA;W;39;W;W;22;24;87;83;1017.6;1017.2;7;8;07.6;09.6;Yes;0;No
29.04.2013;Albury;07.9;15.8;0.2;NA;NA;W;17;NA;NW;0;2;92;77;1024.2;1024.4;8;7;12.1;15.6;No;02.6;Yes
14.10.2010;Albury;12.7;19.1;19;NA;NA;W;24;NNW;W;4;6;92;69;1013.6;1010.3;7;NA;14;18;Yes;22.2;Yes
07.05.2016;Cobar;15;25.8;0;03.6;NA;ENE;31;ENE;NE;17;17;52;46;1017.7;1014.1;3;5;19.8;25.4;No;06.8;Yes
25.01.2016;BadgerysCreek;19.4;24.7;0;NA;NA;NE;19;SW;E;4;7;89;79;1014.7;1013.1;NA;NA;21.6;22.6;No;01.4;Yes
06.09.2010;CoffsHarbour;14.2;19.7;0;05.8;9;WSW;28;WSW;E;19;13;35;37;1020.7;1017.5;1;1;18;19.1;No;0;No
27.01.2015;BadgerysCreek;16.4;19.2;09.6;NA;NA;ESE;22;SW;SSE;9;13;99;98;1013.2;1012.4;NA;NA;17.8;18.5;Yes;38.8;Yes
05.11.2016;Cobar;15.2;23;0;NA;NA;SW;46;SSW;SW;28;22;NA;NA;1013.9;1013.6;NA;NA;16.9;22.2;No;0;No
19.08.2011;CoffsHarbour;04.2;18.2;0;2;09.3;NE;28;N;NW;7;9;51;55;1015.7;1014.4;1;4;14.6;17.1;No;0.8;No
10.03.2016;Cobar;24.4;36.4;0;11.6;NA;NE;43;NNE;NNE;20;20;40;26;1017.5;1014.8;7;7;26.6;34;No;0;No
01.05.2011;CoffsHarbour;15.4;23.4;02.6;3;08.1;SW;48;SW;SW;28;15;59;64;1015.4;1012.8;1;4;19.1;21.3;Yes;0;No
19.05.2015;Albury;06.7;17.4;03.4;NA;NA;W;57;NE;SSW;2;13;95;95;1017.6;1011.8;8;8;10.4;13.1;Yes;12.8;Yes
03.06.2016;Cobar;12.4;14.2;01.2;1;NA;ENE;24;ENE;ENE;13;9;94;92;1019.2;1016.6;8;8;13.5;13;Yes;22.8;Yes
20.04.2015;Cobar;05.2;13.4;0;04.2;NA;S;56;SSW;S;20;26;63;55;1027.6;1024.5;2;7;09.8;11.8;No;08.8;Yes
12.02.2011;CoffsHarbour;20.3;29.8;0;07.8;11.4;NE;43;NE;NE;9;33;65;61;1014.2;1012.1;2;1;26;28.2;No;0;No
24.05.2017;Cobar;10.7;19.5;04.2;NA;NA;WSW;30;SSW;WSW;13;17;81;44;1020.9;1019.3;NA;NA;13.7;19.1;Yes;0.2;No
15.11.2009;CoffsHarbour;16.9;26.6;0;4;10.4;NE;28;S;NE;4;20;69;69;1010.8;1009.3;5;1;23.5;25.9;No;0;No
04.03.2014;Cobar;20.6;24.8;0.8;2;NA;ENE;33;E;NNE;17;9;76;93;1021.2;1020.6;7;8;21.7;20.2;No;10;Yes
30.07.2011;CoffsHarbour;6;19.4;0;02.2;07.8;NE;26;SW;NE;7;13;89;55;1025.4;1022.2;5;4;12.4;18;No;0;No
26.01.2009;BadgerysCreek;19.7;31;0;NA;NA;SE;35;SW;E;7;19;65;55;1019.7;1018.5;NA;NA;22;29.1;No;03.6;Yes
20.02.2017;Cobar;11.8;26.9;0;NA;NA;SW;37;S;W;15;20;47;20;1014.5;1012.7;NA;NA;16.7;25.4;No;0;No
27.09.2010;CoffsHarbour;13;26.7;0;03.8;10.1;NE;43;NE;ENE;11;28;50;75;1017.3;1011.8;1;2;23.2;22.6;No;0;No
21.11.2013;BadgerysCreek;15.5;28.6;0;NA;NA;E;35;N;ENE;9;17;77;52;1012.9;1008.9;NA;NA;21;27.4;No;02.6;Yes
21.08.2015;Albury;2;16.4;0;NA;NA;NNE;37;E;NE;7;11;81;59;1024.2;1020.1;8;8;09.6;16;No;01.4;Yes
26.01.2015;BadgerysCreek;19.2;20.6;0;NA;NA;SSW;24;SSW;SSW;13;11;74;76;1013.2;1013.5;NA;NA;19.9;19.3;No;09.6;Yes
04.06.2016;Albury;09.8;14.9;11.6;NA;NA;SE;30;SE;SE;13;15;95;92;1015.2;1008.3;8;8;11.6;13.5;Yes;11.6;Yes
15.02.2010;CoffsHarbour;23.2;30;0;06.6;06.7;WNW;57;NE;NE;17;30;67;65;1007;1004;5;5;27.8;29.1;No;9;Yes
01.06.2010;Cobar;08.3;18.7;0.2;0.4;04.3;NE;19;ESE;NNE;9;6;91;66;1019.1;1016.9;6;7;11.8;16.9;No;01.8;Yes
02.06.2009;CoffsHarbour;12.3;18.6;11.2;02.6;02.5;SW;28;SW;S;15;9;92;76;1028.9;1025.6;6;7;14.5;18.2;Yes;07.4;Yes
05.09.2010;CoffsHarbour;18.3;27.9;13.8;01.2;10.3;N;50;NNW;NNW;26;30;45;30;1014.7;1011.2;1;4;23;27.4;Yes;0;No
27.10.2015;Cobar;14.8;31;0;11.8;NA;E;46;SSE;NNW;11;9;46;23;1018.5;1015.6;0;1;20.1;29.5;No;0;No
28.05.2017;Albury;9;14.3;7;NA;NA;W;44;N;NNW;11;20;93;80;1010.8;1010.3;8;8;11.1;11.3;Yes;07.4;Yes
03.05.2014;BadgerysCreek;08.6;16.1;4;NA;NA;W;35;NA;WNW;0;6;97;62;996.8;995.3;NA;NA;10.3;13.3;Yes;01.2;Yes
15.11.2014;Cobar;28.1;37;0;16;NA;SW;54;SSW;SW;11;30;26;13;1008.8;1007.7;7;NA;29.5;35.2;No;02.8;Yes
19.05.2013;Albury;0.6;15;0.2;NA;NA;WNW;28;S;W;4;19;100;63;1020.4;1018;8;7;5;13.3;No;01.4;Yes
06.03.2009;CoffsHarbour;13.8;26;0;04.6;10.2;ENE;35;SSW;NE;6;26;68;58;1012.7;1010.4;0;1;20.2;25.6;No;0;No
10.08.2011;Albury;06.3;10.9;03.6;NA;NA;WNW;19;N;W;4;13;89;83;1009.3;1006.9;NA;NA;08.9;10.4;Yes;02.8;Yes
13.06.2014;BadgerysCreek;NA;NA;NA;NA;NA;NA;NA;NA;S;NA;4;NA;82;NA;1015.2;NA;NA;NA;14.2;NA;05.6;Yes
10.08.2009;CoffsHarbour;06.7;21.2;0;02.2;09.3;NNE;44;NNW;NA;9;NA;57;64;1020.8;1018;8;7;16.2;18.7;No;0;No
05.12.2013;Albury;10.1;17.5;29.4;NA;NA;WSW;56;WNW;W;20;28;90;60;1000.8;1001.3;8;6;10.1;14.6;Yes;03.2;Yes
07.10.2009;CoffsHarbour;13;28.9;0;04.4;11.4;SSW;48;NW;ESE;24;13;60;37;1013.4;1007.6;1;4;20.6;25.7;No;0;No
12.08.2013;Albury;05.8;14.9;17.2;NA;NA;W;69;NW;W;31;44;94;54;1004.3;1006;8;NA;12.7;13;Yes;01.2;Yes
16.03.2017;Cobar;21;34.9;0;NA;NA;NE;28;NE;SW;19;11;59;28;1010.9;1008;NA;NA;24.1;33.2;No;0;No
27.09.2011;CoffsHarbour;10.3;20.6;01.2;5;09.8;WSW;30;SW;SE;20;15;48;45;1022.7;1020;1;6;18.7;18.9;Yes;0;No
27.11.2011;CoffsHarbour;17.9;33.6;0.6;1;13.2;N;37;NW;NW;20;20;51;24;1010.4;1007.2;0;1;27.3;33.3;No;0;No
27.06.2009;Cobar;09.2;14.6;38.8;0.8;0.8;WNW;20;NNW;SSW;11;6;96;94;1006.7;1005.6;7;7;11;12.3;Yes;06.4;Yes
03.09.2010;Albury;07.1;17.6;0;NA;NA;SE;26;SSE;E;17;17;65;55;1022.1;1017.5;NA;NA;10.2;17.2;No;21.8;Yes
18.03.2010;CoffsHarbour;17.3;25.9;0.8;03.2;10.5;NE;33;WSW;ESE;11;17;72;56;1026.3;1024.4;1;2;22.3;25.6;No;0.8;No
13.06.2014;Cobar;11.3;14;3;01.4;NA;NE;28;NE;N;19;15;92;88;1015.3;1013.3;7;8;12.3;14;Yes;01.6;Yes
18.09.2015;BadgerysCreek;10.5;19.7;01.4;NA;NA;ESE;28;S;SE;19;9;64;51;NA;NA;NA;NA;14.8;19.1;Yes;03.8;Yes
24.11.2015;Cobar;14.4;31.7;0;08.8;NA;WSW;43;SSE;NW;13;11;23;26;1016.6;1012.9;0;0;23.5;30.1;No;0;No
11.06.2012;BadgerysCreek;10;13.2;11.6;NA;NA;SSW;20;SW;SW;11;9;97;99;1023.2;1021.3;NA;NA;11.1;12.5;Yes;30.8;Yes
